City,Latitude,Longitude,Gender,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Unlimited Data,Online Security,Online Backup,Device Protection,Tech Support,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Contract,Payment Method,Offer,Referred a Friend,Number of Referrals,Monthly Charges,Total Charges,Avg Monthly Long Distance Charges,Total Long Distance Charges,Avg Monthly GB Download,Total Extra Data Charges,Total Revenue,Total Refunds,Tenure Months,CLTV,Satisfaction Score,Customer Status,Churn Label,Churn Category,Churn Reason
Sacramento,38.687367,-121.34848,Female,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-month,Credit card (automatic),,No,0,99.3,2431.35,44.96,1079.04,28,0,3510.39,0.0,24,4811,3,Churned,Yes,Competitor,Competitor offered more data
Browns Valley,39.292334,-121.320597,Male,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,No,No,Month-to-month,Electronic check,,No,0,80.65,1451.9,38.87,699.66,7,30,2181.56,0.0,18,3788,2,Churned,Yes,Competitor,Competitor offered more data
Canyon Dam,40.171312,-121.120605,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Mailed check,Offer E,No,0,71.1,71.1,10.19,10.19,9,0,81.28999999999999,0.0,1,5824,2,Churned,Yes,Competitor,Competitor made better offer
Chico,39.681488,-121.83721,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,No,One year,Electronic check,,Yes,1,106.25,6979.8,18.69,1214.85,30,0,8194.65,0.0,65,5965,1,Churned,Yes,Competitor,Competitor made better offer
Crescent Mills,40.080342,-120.957805,Female,Yes,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,One year,Bank transfer (automatic),Offer B,Yes,1,20.8,1021.8,37.85,2006.05,0,0,3027.8500000000004,0.0,53,4166,3,Churned,Yes,Price,Price too high
Elk Creek,39.53222,-122.594879,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,No,Month-to-month,Electronic check,,No,0,94.0,94.0,21.85,21.85,29,0,115.85,0.0,1,4176,1,Churned,Yes,Dissatisfaction,Product dissatisfaction
Grimes,39.033058,-121.895718,Female,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,No,Month-to-month,Electronic check,Offer D,No,0,89.85,1424.95,4.28,64.2,6,0,1489.15,0.0,15,2668,2,Churned,Yes,Dissatisfaction,Service dissatisfaction
Hamilton City,39.732767,-122.042298,Female,No,No,Yes,No,DSL,Yes,No,No,No,No,No,No,No,No,Month-to-month,Mailed check,,No,0,46.0,193.6,15.07,60.28,16,0,253.88,0.0,4,5246,1,Churned,Yes,Dissatisfaction,Lack of self-service on Website
Live Oak,39.258746,-121.77697,Female,No,No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Yes,No,No,Month-to-month,Mailed check,,No,0,66.25,620.55,24.81,223.29,69,10,853.8399999999999,0.0,9,5515,3,Churned,Yes,Dissatisfaction,Network reliability
Maxwell,39.281194,-122.226568,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,No,No,Month-to-month,Electronic check,,No,0,90.0,1993.8,12.19,268.18,23,0,2261.98,0.0,22,4739,2,Churned,Yes,Dissatisfaction,Limited range of services
Meadow Valley,39.937017,-121.058043,Male,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,No,No,One year,Bank transfer (automatic),,No,0,70.45,2597.6,33.71,1280.98,17,0,3878.58,0.0,38,5437,3,Churned,Yes,Price,Lack of affordable download/upload speed
Olivehurst,39.082568,-121.55325,Male,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Bank transfer (automatic),Offer B,No,0,19.75,1052.35,26.21,1389.13,0,0,2441.48,0.0,53,6265,3,Churned,Yes,Price,Long distance charges
Oroville,39.473896,-121.415927,Male,No,No,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,Electronic check,,No,0,53.95,53.95,31.16,31.16,11,0,85.11,0.0,1,2771,1,Churned,Yes,Price,Extra data charges
Princeton,39.424957,-122.039307,Female,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,Electronic check,,No,0,105.5,829.55,45.16,361.28,15,0,1190.83,0.0,8,5546,3,Churned,Yes,Price,Price too high
Quincy,39.971228,-121.041166,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,No,No,Month-to-month,Electronic check,,No,0,81.0,1312.15,12.92,206.72,12,0,1518.87,0.0,16,2335,1,Churned,Yes,Dissatisfaction,Product dissatisfaction
Twain,40.022184,-121.062384,Female,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,,Yes,1,69.8,69.8,11.08,11.08,13,0,80.88,0.0,1,2123,3,Churned,Yes,Dissatisfaction,Service dissatisfaction
Williams,39.117537,-122.284654,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Mailed check,,No,0,73.75,545.15,32.4,226.8,7,0,771.9499999999999,0.0,7,5638,2,Churned,Yes,Attitude,Attitude of support person
Yuba City,39.075694,-121.70606,Male,No,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Electronic check,Offer E,No,0,54.55,494.05,2.45,22.05,7,0,516.1,0.0,9,4656,1,Churned,Yes,Dissatisfaction,Network reliability
Anderson,40.448632,-122.306657,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,Offer C,No,0,76.25,2841.55,26.95,997.15,17,0,3838.7,0.0,37,5859,3,Churned,Yes,Other,Don't know
Bella Vista,40.722733,-122.109666,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Mailed check,,No,0,93.9,486.85,46.45,232.25,10,0,719.1,0.0,5,5435,1,Churned,Yes,Other,Don't know
Big Bend,41.096569,-121.879082,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,Offer E,No,0,70.4,204.7,2.26,6.779999999999999,3,0,211.48,0.0,3,2491,3,Churned,Yes,Other,Don't know
Castella,41.121108,-122.336613,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,,Yes,1,91.15,2995.45,38.67,1198.77,13,0,4194.219999999999,0.0,31,5219,2,Churned,Yes,Dissatisfaction,Poor expertise of online support
Douglas City,40.586588,-122.903677,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,,No,0,70.95,137.95,15.33,30.66,26,0,168.61,0.0,2,5390,1,Churned,Yes,Dissatisfaction,Poor expertise of phone support
Fort Jones,41.5837,-122.935922,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,,Yes,1,99.5,3762.0,36.29,1342.73,27,0,5104.73,0.0,37,4233,1,Churned,Yes,Competitor,Competitor made better offer
Happy Camp,41.831901,-123.487478,Female,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-month,Credit card (automatic),,No,0,83.9,3233.6,36.18,1374.84,48,0,4608.44,0.0,38,2157,1,Churned,Yes,Competitor,Competitor offered higher download speeds
Hat Creek,40.789799,-121.474529,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Electronic check,,Yes,9,117.45,5438.9,43.04,2065.92,5,0,7504.82,0.0,48,5915,1,Churned,Yes,Competitor,Competitor offered more data
Hayfork,40.547857,-123.187265,Male,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,,No,0,104.4,1081.45,8.38,83.80000000000001,2,0,1165.25,0.0,10,5035,1,Churned,Yes,Competitor,Competitor made better offer
Lewiston,40.704293,-122.803899,Male,No,No,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Electronic check,Offer E,No,0,29.4,221.9,0.0,0.0,4,0,221.9,0.0,8,5971,1,Churned,Yes,Competitor,Competitor had better devices
Montague,41.759864,-122.379175,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,No,No,No,Month-to-month,Mailed check,,No,0,44.65,74.9,24.9,49.8,11,10,134.7,0.0,2,4655,1,Churned,Yes,Competitor,Competitor made better offer
Old Station,40.656287,-121.428965,Female,No,No,No,No phone service,DSL,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,,No,0,25.25,58.9,0.0,0.0,27,0,58.9,0.0,3,2088,1,Churned,Yes,Competitor,Competitor had better devices
Palo Cedro,40.582399,-122.195512,Female,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,No,No,Yes,Month-to-month,Bank transfer (automatic),,No,0,84.05,333.55,41.72,166.88,69,0,500.43,0.0,4,5552,3,Churned,Yes,Competitor,Competitor offered higher download speeds
Paskenta,39.884395,-122.587513,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Electronic check,Offer C,Yes,1,85.7,3171.15,46.61,1724.57,26,0,4895.72,0.0,37,4712,2,Churned,Yes,Competitor,Competitor offered higher download speeds
Paynes Creek,40.343213,-121.815412,Female,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-month,Electronic check,Offer E,No,0,74.7,74.7,44.11,44.11,69,0,118.81,0.0,1,4692,1,Churned,Yes,Competitor,Competitor offered more data
Red Bluff,40.186772,-122.388361,Female,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Yes,No,Yes,Month-to-month,Electronic check,Offer E,No,0,90.8,455.5,1.49,7.45,51,0,462.95,0.0,5,5090,3,Churned,Yes,Competitor,Competitor offered more data
Shingletown,40.497441,-121.827524,Female,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,Electronic check,Offer C,No,0,106.15,3152.5,9.67,270.76,28,0,3423.26,0.0,28,5030,1,Churned,Yes,Competitor,Competitor offered more data
Trinity Center,41.081847,-122.700545,Female,No,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Bank transfer (automatic),,No,0,85.35,2530.4,43.01,1290.3,4,20,3840.7,0.0,30,2313,2,Churned,Yes,Competitor,Competitor made better offer
Weaverville,40.759401,-122.939337,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,No,No,Month-to-month,Electronic check,Offer C,No,0,90.85,3186.7,23.33,839.8799999999999,23,0,4026.58,0.0,36,5692,1,Churned,Yes,Competitor,Competitor made better offer
Eagleville,41.280341,-120.150381,Female,No,No,No,No phone service,DSL,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Electronic check,Offer E,No,0,35.75,35.75,0.0,0.0,2,0,35.75,0.0,1,3351,3,Churned,Yes,Price,Price too high
Lake City,41.729079,-120.225025,Female,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,Offer E,Yes,1,46.0,181.6,42.13,168.52,52,0,350.12,0.0,4,4797,1,Churned,Yes,Competitor,Competitor made better offer
Sierra City,39.600599,-120.636358,Male,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,Electronic check,,Yes,1,89.4,1539.45,19.19,326.23,22,0,1865.68,0.0,17,2544,1,Churned,Yes,Dissatisfaction,Service dissatisfaction
Susanville,40.559177,-120.612113,Male,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,Offer E,No,0,19.8,58.15,15.12,45.36,0,0,103.51,0.0,3,4323,1,Churned,Yes,Price,Long distance charges
Termo,41.027281,-120.669427,Male,Yes,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,Offer E,Yes,1,50.9,225.6,8.58,34.32,57,0,259.92,0.0,4,5691,3,Churned,Yes,Dissatisfaction,Network reliability
Westwood,40.271535,-121.018087,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,No,Yes,Month-to-month,Electronic check,Offer E,No,0,81.0,340.85,21.62,86.48,59,50,477.33,0.0,4,3591,2,Churned,Yes,Dissatisfaction,Limited range of services
Carnelian Bay,39.227434,-120.091806,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,,No,0,98.35,2515.3,40.17,1044.42,27,0,3559.7200000000003,0.0,26,4997,1,Churned,Yes,Competitor,Competitor had better devices
Tahoma,39.061227,-120.179546,Male,No,No,No,No phone service,DSL,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Mailed check,,No,0,51.0,305.95,0.0,0.0,59,0,305.95,0.0,5,4630,2,Churned,Yes,Price,Long distance charges
Kings Beach,39.246654,-120.029273,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Yes,No,No,Month-to-month,Electronic check,Offer E,Yes,1,91.65,365.4,21.81,87.24,14,0,452.64,0.0,4,2140,2,Churned,Yes,Price,Extra data charges
South Lake Tahoe,38.911577,-120.106169,Male,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,Offer E,No,0,90.85,90.85,1.13,1.13,6,0,91.98,0.0,1,5086,3,Churned,Yes,Price,Price too high
Truckee,39.342498,-120.247127,Male,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Mailed check,Offer E,No,0,69.4,69.4,38.53,38.53,20,0,107.93,0.0,1,2847,1,Churned,Yes,Competitor,Competitor made better offer
Los Angeles,33.973616,-118.24902,Female,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,Credit card (automatic),Offer E,No,0,94.45,742.95,5.21,41.68,8,0,784.63,0.0,8,3676,1,Churned,Yes,Competitor,Competitor had better devices
Los Angeles,34.076259,-118.310715,Female,Yes,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Credit card (automatic),Offer E,Yes,1,20.15,20.15,3.09,3.09,0,0,23.24,0.0,1,4277,2,Churned,Yes,Price,Long distance charges
Los Angeles,34.059281,-118.30742,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,,No,0,95.7,4816.7,18.92,946.0,11,0,5762.7,0.0,50,4287,3,Churned,Yes,Dissatisfaction,Network reliability
Los Angeles,34.062125,-118.315709,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),,No,0,74.95,1834.95,17.53,455.78,15,0,2290.73,0.0,26,2934,2,Churned,Yes,Other,Don't know
Los Angeles,34.00709,-118.258681,Female,No,No,No,No phone service,DSL,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,Offer E,No,0,47.95,305.1,0.0,0.0,71,0,305.1,0.0,6,2240,1,Churned,Yes,Competitor,Competitor had better devices
Los Angeles,34.044639,-118.240413,Female,No,No,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,No,No,Month-to-month,Electronic check,Offer E,No,0,63.6,155.65,3.64,10.92,25,0,166.57,0.0,3,3155,1,Churned,Yes,Competitor,Competitor offered higher download speeds
Los Angeles,34.066367,-118.309868,Male,No,No,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,No,No,No,Month-to-month,Mailed check,Offer E,No,0,36.85,108.7,0.0,0.0,21,0,108.7,0.0,3,5825,1,Churned,Yes,Competitor,Competitor made better offer
Los Angeles,34.066303,-118.435479,Female,No,No,Yes,No,DSL,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,Offer E,No,0,44.1,44.1,4.41,4.41,30,0,48.510000000000005,0.0,1,5955,3,Churned,Yes,Competitor,Competitor made better offer
Los Angeles,34.127194,-118.295647,Male,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,Offer D,No,0,50.75,712.75,0.0,0.0,6,10,722.75,0.0,14,4883,1,Churned,Yes,Competitor,Competitor had better devices
Los Angeles,34.099869,-118.326843,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,No,One year,Credit card (automatic),,Yes,1,104.4,6405.0,35.11,2141.71,17,0,8546.71,0.0,61,4412,1,Churned,Yes,Competitor,Competitor had better devices
Los Angeles,34.089953,-118.294824,Female,Yes,No,No,No phone service,DSL,Yes,No,Yes,No,No,No,Yes,No,No,Month-to-month,Electronic check,,Yes,1,39.3,1637.4,0.0,0.0,3,0,1637.4,0.0,40,2296,3,Churned,Yes,Competitor,Competitor offered higher download speeds
Los Angeles,34.088017,-118.327168,Female,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One year,Electronic check,Offer B,No,0,106.45,6145.85,14.99,869.42,12,0,7015.27,0.0,58,5902,1,Churned,Yes,Competitor,Competitor offered higher download speeds
Los Angeles,34.137412,-118.207607,Female,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,Offer D,No,0,96.05,1740.7,35.7,642.6,26,0,2383.3,0.0,18,5581,1,Churned,Yes,Competitor,Competitor offered higher download speeds
Los Angeles,34.11572,-118.192754,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),Offer E,No,0,75.1,552.95,18.99,132.92999999999998,23,0,685.88,0.0,7,5514,2,Churned,Yes,Competitor,Competitor offered more data
Los Angeles,33.952714,-118.292061,Male,No,No,Yes,No,DSL,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,Offer E,No,0,44.7,93.7,41.43,82.86,20,0,176.56,0.0,2,4618,1,Churned,Yes,Competitor,Competitor offered more data
Los Angeles,34.072945,-118.37267,Male,No,No,Yes,No,DSL,No,No,No,Yes,Yes,Yes,No,No,No,Month-to-month,Credit card (automatic),Offer D,No,0,55.0,1046.5,4.3,81.7,23,30,1158.2,0.0,19,4539,2,Churned,Yes,Competitor,Competitor offered more data
Los Angeles,33.987945,-118.370442,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,Offer D,Yes,1,74.35,834.2,9.14,100.54,19,0,934.74,0.0,11,5075,2,Churned,Yes,Competitor,Competitor made better offer
Los Angeles,34.001617,-118.222274,Female,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,Credit card (automatic),,Yes,1,104.7,4134.85,9.51,370.89,7,0,4505.740000000001,0.0,39,2371,2,Churned,Yes,Competitor,Competitor made better offer
Los Angeles,33.927254,-118.249826,Female,No,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Mailed check,Offer D,No,0,55.7,899.8,40.66,609.9,8,0,1509.6999999999998,0.0,15,4519,2,Churned,Yes,Price,Price too high
Los Angeles,34.052917,-118.255178,Female,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Credit card (automatic),,No,0,19.85,108.05,6.17,30.85,0,0,138.9,0.0,5,3799,1,Churned,Yes,Price,Long distance charges
Compton,33.885811,-118.206459,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,Offer E,No,0,70.3,70.3,15.92,15.92,11,0,86.22,0.0,1,5963,1,Churned,Yes,Dissatisfaction,Service dissatisfaction
Downey,33.956228,-118.120993,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Electronic check,Offer D,No,0,85.55,851.75,6.01,60.1,27,0,911.85,0.0,10,3336,1,Churned,Yes,Attitude,Attitude of support person
El Segundo,33.917145,-118.401554,Male,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Mailed check,Offer E,No,0,94.5,575.45,16.58,99.48,17,10,684.9300000000001,0.0,6,3469,2,Churned,Yes,Dissatisfaction,Network reliability
Huntington Park,33.97803,-118.217141,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Credit card (automatic),Offer D,Yes,1,85.35,1375.15,9.93,158.88,27,0,1534.0300000000002,0.0,16,5769,2,Churned,Yes,Dissatisfaction,Limited range of services
Lawndale,33.88856,-118.351813,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Mailed check,Offer E,No,0,79.65,152.7,29.04,58.08,21,0,210.78,0.0,2,5082,2,Churned,Yes,Price,Lack of affordable download/upload speed
Malibu,34.037037,-118.705803,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Electronic check,Offer E,No,0,79.6,195.05,31.91,63.82,30,0,258.87,0.0,2,4322,3,Churned,Yes,Price,Long distance charges
Pacific Palisades,34.079449,-118.548306,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,No,No,Month-to-month,Electronic check,Offer D,No,0,90.6,1660.0,28.12,534.28,25,0,2194.28,0.0,19,2373,1,Churned,Yes,Price,Extra data charges
Topanga,34.115192,-118.61017,Female,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Bank transfer (automatic),,No,0,20.2,20.2,43.52,43.52,0,0,63.72,0.0,1,3061,2,Churned,Yes,Price,Price too high
Venice,33.991782,-118.479229,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Two year,Credit card (automatic),,No,0,106.05,6981.35,23.51,1551.66,52,0,8533.01,0.0,66,5602,2,Churned,Yes,Dissatisfaction,Product dissatisfaction
Santa Monica,34.035849,-118.503508,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,,No,0,99.15,3615.6,13.35,480.6,7,30,4126.2,0.0,36,4188,1,Churned,Yes,Competitor,Competitor had better devices
Santa Monica,34.005439,-118.477507,Female,Yes,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,,Yes,3,55.9,2184.35,0.0,0.0,13,0,2184.35,0.0,39,5632,1,Churned,Yes,Dissatisfaction,Lack of self-service on Website
Torrance,33.833699,-118.314387,Male,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-month,Electronic check,Offer D,No,0,82.35,1852.85,12.76,267.96,48,0,2120.81,0.0,21,2902,1,Churned,Yes,Dissatisfaction,Network reliability
Torrance,33.833181,-118.292062,Male,No,No,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,Credit card (automatic),Offer E,No,0,40.4,77.15,0.0,0.0,8,0,77.15,0.0,2,3620,3,Churned,Yes,Other,Don't know
Whittier,33.972119,-118.020188,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,Offer E,No,0,75.35,338.1,29.11,116.44,9,0,454.54,0.0,4,2220,1,Churned,Yes,Competitor,Competitor had better devices
Whittier,33.945318,-117.992066,Male,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Yes,No,No,One year,Electronic check,,No,0,85.15,3030.6,25.51,892.85,16,0,3923.45,0.0,35,5928,1,Churned,Yes,Competitor,Competitor had better devices
La Palma,33.850504,-118.039892,Female,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,One year,Electronic check,,Yes,5,93.8,3124.5,20.02,660.66,27,0,3785.16,0.0,33,5080,3,Churned,Yes,Attitude,Attitude of support person
Cerritos,33.8681,-118.067402,Male,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,One year,Electronic check,Offer B,No,0,20.4,930.45,25.4,1143.0,0,0,2073.45,0.0,45,5398,3,Churned,Yes,Price,Long distance charges
Lakewood,33.840524,-118.148403,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-month,Credit card (automatic),,No,0,94.7,673.1,9.7,67.89999999999999,17,0,741.0,0.0,7,3591,1,Churned,Yes,Attitude,Attitude of service provider
Lakewood,33.847755,-118.112532,Male,No,No,No,No phone service,DSL,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Credit card (automatic),Offer E,No,0,30.5,208.7,0.0,0.0,14,0,208.7,0.0,6,4667,1,Churned,Yes,Competitor,Competitor had better devices
San Pedro,33.744119,-118.31448,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,,No,0,77.0,237.75,48.34,145.02,20,0,382.77,0.0,3,3128,1,Churned,Yes,Competitor,Competitor had better devices
Seal Beach,33.75462,-118.071128,Female,No,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Credit card (automatic),Offer D,No,0,20.1,221.35,33.06,363.66,0,0,585.01,0.0,11,4500,2,Churned,Yes,Attitude,Attitude of support person
Sunset Beach,33.719221,-118.073596,Female,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Electronic check,Offer E,No,0,75.3,75.3,26.06,26.06,3,0,101.36,0.0,1,2176,1,Churned,Yes,Competitor,Competitor made better offer
