City,Latitude,Longitude,Gender,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Payment Method,Monthly Charges,Total Charges,Churn Label,CLTV,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Premium Tech Support,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category,Churn Reason
Indio,33.713891,-116.237257,Female,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Bank transfer (automatic),95.65,778.1,Yes,5335,No,0,NULL,29.66,12,No,Yes,Yes,0.0,0,237.28,1015.38,3,Churned,Attitude,Attitude of support person
Indian Wells,33.537646,-116.291089,Female,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Electronic check,88.05,4367.35,Yes,5813,Yes,1,Offer B,37.12,4,No,No,No,0.0,100,1856.0,6323.35,3,Churned,Competitor,Competitor made better offer
Beaumont,33.946982,-116.977672,Female,Yes,No,41,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Bank transfer (automatic),66.5,2728.6,Yes,2517,Yes,1,NULL,32.02,28,Yes,Yes,Yes,0.0,0,1312.8200000000002,4041.42,3,Churned,Other,Moved
Cabazon,33.929812,-116.76058,Male,No,No,3,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Mailed check,35.45,106.85,Yes,2095,No,0,NULL,0.0,85,No,No,Yes,0.0,0,0.0,106.85,1,Churned,Other,Moved
Calipatria,33.143826,-115.497485,Male,No,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Mailed check,49.9,130.1,Yes,5585,No,0,NULL,46.57,16,No,No,Yes,0.0,0,139.71,269.81,3,Churned,Other,Moved
Desert Hot Springs,33.832799,-116.250973,Male,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Credit card (automatic),104.5,4036.85,Yes,2832,No,0,NULL,37.69,15,No,Yes,Yes,0.0,0,1507.6,5544.45,1,Churned,Competitor,Competitor had better devices
El Centro,32.770393,-115.60915,Female,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Credit card (automatic),75.05,256.25,Yes,3553,No,0,NULL,23.82,30,No,No,Yes,0.0,0,71.46000000000001,327.71000000000004,1,Churned,Competitor,Competitor had better devices
Heber,32.730583,-115.501083,Male,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Electronic check,81.0,1917.1,Yes,5701,No,0,Offer D,18.7,24,No,No,Yes,0.0,0,430.1,2347.2,2,Churned,Competitor,Competitor offered more data
Holtville,32.811001,-115.152865,Female,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,74.45,74.45,Yes,2394,Yes,1,NULL,31.27,11,No,No,No,0.0,10,31.27,115.72,2,Churned,Other,Don't know
Imperial,32.858595,-115.662709,Female,No,No,4,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Mailed check,60.4,272.15,Yes,5730,No,0,NULL,18.03,59,Yes,No,Yes,0.0,0,72.12,344.27,1,Churned,Competitor,Competitor had better devices
Ocotillo,32.698964,-115.886656,Male,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Mailed check,70.65,70.65,Yes,3463,Yes,1,NULL,37.68,26,No,No,Yes,0.0,0,37.68,108.33,1,Churned,Competitor,Competitor had better devices
Palm Springs,33.745746,-116.514215,Male,No,No,12,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Electronic check,59.8,727.8,Yes,4581,No,0,Offer D,9.6,23,Yes,No,Yes,0.0,0,115.2,843.0,3,Churned,Competitor,Competitor offered higher download speeds
Seeley,32.790282,-115.689559,Female,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),44.2,403.35,Yes,2029,No,0,NULL,41.92,29,No,No,Yes,0.0,0,377.28,780.6300000000001,2,Churned,Competitor,Competitor offered higher download speeds
Vidal,34.264124,-114.717964,Male,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,75.75,75.75,Yes,5571,No,0,NULL,8.35,23,No,No,Yes,0.0,0,8.35,84.1,1,Churned,Competitor,Competitor made better offer
White Water,33.972293,-116.654195,Female,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Credit card (automatic),102.95,6886.25,Yes,5620,No,0,Offer A,37.5,30,No,No,Yes,0.0,0,2512.5,9398.75,1,Churned,Competitor,Competitor offered more data
Apple Valley,34.55082,-117.122396,Male,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Mailed check,74.4,306.6,Yes,5839,No,0,NULL,10.61,8,No,No,No,0.0,20,42.44,369.04,2,Churned,Competitor,Competitor made better offer
Los Angeles,33.973616,-118.24902,Female,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Electronic check,29.85,29.85,No,3964,No,0,Offer E,0.0,10,No,No,Yes,0.0,0,0.0,29.85,3,Joined,NULL,NULL
Los Angeles,33.949255,-118.246978,Male,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Mailed check,56.95,1889.5,No,3441,No,0,NULL,17.09,16,No,No,Yes,0.0,0,581.06,2470.56,3,Stayed,NULL,NULL
Los Angeles,34.076259,-118.310715,Male,No,No,45,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Bank transfer (automatic),42.3,1840.75,No,4307,No,0,NULL,0.0,10,Yes,No,Yes,0.0,0,0.0,1840.75,3,Stayed,NULL,NULL
Los Angeles,34.027337,-118.28515,Male,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Credit card (automatic),89.1,1949.4,No,4459,No,0,Offer D,29.54,53,No,No,Yes,0.0,0,649.88,2599.28,4,Stayed,NULL,NULL
Los Angeles,34.008293,-118.346766,Female,No,No,10,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Mailed check,29.75,301.9,No,2013,No,0,Offer D,0.0,8,No,No,Yes,0.0,0,0.0,301.9,3,Stayed,NULL,NULL
Los Angeles,34.00709,-118.258681,Male,No,No,62,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Bank transfer (automatic),56.15,3487.95,No,4529,No,0,Offer B,7.96,8,No,No,Yes,0.0,0,493.52,3981.47,4,Stayed,NULL,NULL
Los Angeles,34.065875,-118.238728,Male,Yes,Yes,13,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Mailed check,49.95,587.45,No,5764,Yes,1,Offer D,29.68,22,No,No,No,0.0,150,385.84,1123.29,3,Stayed,NULL,NULL
Los Angeles,34.044639,-118.240413,Male,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),18.95,326.8,No,4726,No,0,Offer D,32.62,0,No,No,No,0.0,0,521.92,848.72,3,Stayed,NULL,NULL
Los Angeles,34.043144,-118.251977,Male,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Credit card (automatic),100.35,5681.1,No,6432,Yes,7,Offer B,5.69,10,No,Yes,Yes,0.0,0,330.02000000000004,6011.120000000001,3,Stayed,NULL,NULL
Los Angeles,34.028331,-118.354338,Male,No,No,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Electronic check,105.5,2686.05,No,5822,No,0,NULL,10.4,48,Yes,Yes,Yes,0.0,0,260.0,2946.05,3,Stayed,NULL,NULL
Los Angeles,34.052842,-118.264495,Female,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),113.25,7895.15,No,5141,Yes,7,Offer A,33.23,3,Yes,Yes,Yes,0.0,0,2292.87,10188.02,4,Stayed,NULL,NULL
Los Angeles,34.028735,-118.317236,Female,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,20.65,1022.95,No,5186,No,0,Offer B,22.55,0,No,No,No,0.0,0,1172.6,2195.55,4,Stayed,NULL,NULL
Los Angeles,34.049841,-118.33846,Male,No,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Bank transfer (automatic),106.7,7382.25,No,4479,No,0,NULL,14.67,7,No,Yes,Yes,0.0,0,1041.57,8423.82,3,Stayed,NULL,NULL
Los Angeles,34.029043,-118.239504,Female,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Electronic check,90.05,1862.9,No,5982,No,0,Offer D,6.49,73,No,Yes,No,0.0,30,136.29,2029.19,3,Stayed,NULL,NULL
Los Angeles,34.017697,-118.200577,Male,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),19.8,202.25,No,5279,Yes,10,Offer D,11.04,0,No,No,No,0.0,0,132.48,334.73,4,Stayed,NULL,NULL
Los Angeles,34.046174,-118.446333,Female,Yes,No,58,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Credit card (automatic),59.9,3505.1,No,6407,Yes,1,Offer B,48.98,76,Yes,No,Yes,0.0,0,2840.84,6345.94,3,Stayed,NULL,NULL
Los Angeles,34.078991,-118.263804,Male,Yes,Yes,49,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Credit card (automatic),59.6,2970.3,No,4986,Yes,3,Offer B,5.29,30,Yes,No,Yes,0.0,0,259.21,3229.51,3,Stayed,NULL,NULL
Los Angeles,34.127194,-118.295647,Female,No,No,30,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Bank transfer (automatic),55.3,1530.6,No,2725,No,0,NULL,19.41,27,No,No,Yes,0.0,0,582.3,2112.9,4,Stayed,NULL,NULL
Los Angeles,34.085807,-118.206617,Male,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),90.25,6369.45,No,5974,Yes,9,NULL,10.92,28,Yes,Yes,Yes,0.0,0,786.24,7155.69,3,Stayed,NULL,NULL
Los Angeles,34.050198,-118.210946,Female,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Credit card (automatic),96.35,6766.95,No,5309,Yes,3,NULL,47.02,12,Yes,No,Yes,0.0,0,3338.42,10105.37,4,Stayed,NULL,NULL
Los Angeles,34.030578,-118.399613,Male,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Credit card (automatic),95.5,181.65,No,4449,Yes,10,Offer E,33.1,11,No,No,No,0.0,10,66.2,257.85,5,Joined,NULL,NULL
Los Angeles,34.051809,-118.383843,Female,Yes,No,27,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Mailed check,66.15,1874.45,No,3213,Yes,5,NULL,40.21,13,Yes,No,Yes,0.0,0,1085.67,2960.12,3,Stayed,NULL,NULL
Los Angeles,34.070291,-118.349191,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),20.2,20.2,No,5526,No,0,Offer E,24.48,0,No,No,No,0.0,0,24.48,44.68,5,Joined,NULL,NULL
Los Angeles,34.002642,-118.287596,Male,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),45.25,45.25,No,3144,No,0,Offer E,11.89,12,No,No,Yes,0.0,0,11.89,57.14,3,Joined,NULL,NULL
Los Angeles,34.088017,-118.327168,Female,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Bank transfer (automatic),99.9,7251.7,No,5915,Yes,7,NULL,23.66,26,Yes,No,Yes,0.0,0,1703.52,8955.22,4,Stayed,NULL,NULL
Los Angeles,33.994524,-118.149953,Female,No,No,46,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Credit card (automatic),74.8,3548.3,No,3395,No,0,Offer B,42.44,69,No,No,Yes,0.0,0,1952.24,5500.54,3,Stayed,NULL,NULL
Los Angeles,33.988543,-118.334081,Male,Yes,No,10,Yes,No,DSL,No,Yes,No,No,No,No,One year,Mailed check,49.55,475.7,No,2392,Yes,6,Offer D,26.17,7,No,No,Yes,0.0,0,261.70000000000005,737.4000000000001,3,Stayed,NULL,NULL
Los Angeles,33.952714,-118.292061,Female,Yes,No,70,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Credit card (automatic),69.2,4872.35,No,4715,Yes,8,NULL,29.38,23,No,No,No,0.0,80,2056.6,7008.950000000001,3,Stayed,NULL,NULL
Los Angeles,33.954017,-118.402447,Female,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,20.75,418.25,No,3646,Yes,8,Offer D,8.74,0,No,No,No,0.0,0,148.58,566.83,4,Stayed,NULL,NULL
Los Angeles,34.108455,-118.362081,Female,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Credit card (automatic),79.85,4861.45,No,4595,No,0,Offer B,12.82,17,Yes,No,Yes,0.0,0,807.66,5669.11,3,Stayed,NULL,NULL
Los Angeles,33.958149,-118.308441,Female,Yes,No,13,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Electronic check,76.2,981.45,No,2569,Yes,1,Offer D,11.79,29,Yes,No,Yes,0.0,0,153.26999999999998,1134.72,5,Stayed,NULL,NULL
Los Angeles,34.072945,-118.37267,Female,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,84.5,3906.7,No,6434,No,0,Offer B,27.2,24,No,Yes,Yes,0.0,0,1332.8,5239.5,5,Stayed,NULL,NULL
Los Angeles,34.091829,-118.491244,Male,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Mailed check,49.25,97.0,No,3805,No,0,NULL,40.75,71,No,No,Yes,0.0,0,81.5,178.5,5,Joined,NULL,NULL
Los Angeles,34.061918,-118.277939,Male,No,No,52,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Credit card (automatic),79.75,4217.8,No,4142,No,0,Offer B,29.16,73,Yes,Yes,Yes,0.0,0,1516.32,5734.12,4,Stayed,NULL,NULL
Los Angeles,34.001617,-118.222274,Female,Yes,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Credit card (automatic),64.15,4254.1,No,5128,Yes,7,NULL,39.88,17,Yes,No,No,0.0,40,2751.7200000000003,7045.820000000001,3,Stayed,NULL,NULL
Los Angeles,33.927254,-118.249826,Female,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Electronic check,90.25,3838.75,No,2223,No,0,Offer B,12.58,26,No,No,Yes,0.0,0,540.94,4379.6900000000005,4,Stayed,NULL,NULL
Los Angeles,34.003553,-118.308933,Female,Yes,No,25,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Credit card (automatic),69.5,1752.65,No,3154,Yes,9,NULL,30.6,2,Yes,No,Yes,0.0,0,765.0,2517.65,4,Stayed,NULL,NULL
Los Angeles,34.037251,-118.423573,Female,Yes,No,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Credit card (automatic),74.85,4456.35,No,5153,Yes,9,Offer B,48.9,16,Yes,No,Yes,0.0,0,2934.0,7390.35,3,Stayed,NULL,NULL
Los Angeles,34.002028,-118.430656,Female,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Credit card (automatic),99.65,6311.2,No,4572,Yes,2,Offer B,1.43,16,No,Yes,Yes,0.0,0,90.09,6401.29,3,Stayed,NULL,NULL
Los Angeles,34.057496,-118.413959,Male,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Electronic check,108.45,7076.35,No,4582,Yes,3,NULL,21.79,9,Yes,No,Yes,0.0,0,1438.14,8514.49,5,Stayed,NULL,NULL
Los Angeles,34.137411,-118.328915,Female,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),24.95,894.3,No,5408,Yes,10,NULL,25.21,0,No,No,No,0.0,0,857.14,1751.44,3,Stayed,NULL,NULL
West Hollywood,34.093781,-118.381061,Female,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),107.5,7853.7,No,4708,No,0,NULL,9.47,21,Yes,Yes,No,0.0,60,681.84,8595.539999999999,3,Stayed,NULL,NULL
Los Angeles,34.052917,-118.255178,Female,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Electronic check,100.5,4707.1,No,4488,Yes,3,Offer B,38.15,14,No,Yes,Yes,0.0,0,1793.05,6500.150000000001,3,Stayed,NULL,NULL
Los Angeles,34.102084,-118.451629,Male,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Bank transfer (automatic),89.9,5450.7,No,6292,No,0,Offer B,42.88,52,No,No,Yes,0.0,0,2572.8,8023.5,3,Stayed,NULL,NULL
Bell,33.970343,-118.171368,Male,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,Bank transfer (automatic),42.1,2962.0,No,6091,Yes,7,Offer A,0.0,17,No,No,Yes,0.0,0,0.0,2962.0,4,Stayed,NULL,NULL
Beverly Hills,34.099891,-118.414338,Female,Yes,No,18,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Credit card (automatic),54.4,957.1,No,4948,Yes,2,Offer D,44.97,7,Yes,No,Yes,0.0,0,809.46,1766.56,5,Stayed,NULL,NULL
Beverly Hills,34.062095,-118.401508,Female,No,No,3,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Electronic check,75.3,244.1,No,5387,No,0,Offer E,38.99,20,Yes,Yes,Yes,0.0,0,116.97,361.07,3,Joined,NULL,NULL
Compton,33.88151,-118.234451,Male,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Electronic check,78.9,3650.35,No,3817,Yes,8,Offer B,39.52,30,No,No,Yes,0.0,0,1857.44,5507.79,5,Stayed,NULL,NULL
Compton,33.885811,-118.206459,Female,No,No,31,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Mailed check,79.2,2497.2,No,4984,No,0,NULL,25.57,27,Yes,Yes,No,0.0,70,792.67,3359.87,5,Stayed,NULL,NULL
Compton,33.912246,-118.236773,Female,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),20.15,930.9,No,5849,Yes,5,Offer B,26.95,0,No,No,No,0.0,0,1347.5,2278.4,4,Stayed,NULL,NULL
Culver City,33.993991,-118.39704,Male,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Mailed check,79.85,887.35,No,5983,No,0,NULL,48.38,42,No,No,Yes,0.0,0,483.8,1371.15,3,Stayed,NULL,NULL
Culver City,34.019323,-118.391902,Male,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Mailed check,49.05,49.05,No,3178,No,0,NULL,25.77,5,Yes,No,Yes,0.0,0,25.77,74.82,3,Joined,NULL,NULL
Downey,33.956228,-118.120993,Female,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Electronic check,20.4,1090.65,No,5482,Yes,3,Offer B,5.65,0,No,No,No,0.0,0,293.8,1384.45,3,Stayed,NULL,NULL
Downey,33.940884,-118.128628,Male,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),111.6,7099.0,No,4881,Yes,9,Offer B,16.33,10,Yes,No,Yes,0.0,0,1045.12,8144.12,4,Stayed,NULL,NULL
Downey,33.921793,-118.140588,Male,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),24.25,1424.6,No,4444,Yes,4,Offer B,48.73,0,No,No,No,0.0,0,3021.26,4445.86,5,Stayed,NULL,NULL
El Segundo,33.917145,-118.401554,Female,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Bank transfer (automatic),64.5,177.4,No,5613,No,0,Offer E,39.55,56,Yes,Yes,No,0.0,60,118.65,356.05,3,Joined,NULL,NULL
Gardena,33.890853,-118.297967,Female,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Electronic check,110.5,6139.5,No,4463,No,0,NULL,47.13,29,No,No,Yes,0.0,0,2639.28,8778.78,4,Stayed,NULL,NULL
Gardena,33.876482,-118.284077,Female,No,No,46,Yes,No,DSL,No,No,No,No,No,Yes,One year,Credit card (automatic),55.65,2688.85,No,2867,No,0,Offer B,2.03,7,No,Yes,Yes,0.0,0,93.38,2782.23,5,Stayed,NULL,NULL
Gardena,33.90139,-118.315697,Female,Yes,Yes,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Mailed check,54.65,482.25,No,5614,Yes,1,Offer E,38.78,18,No,No,Yes,0.0,0,310.24,792.49,3,Stayed,NULL,NULL
Hawthorne,33.914775,-118.348083,Male,No,No,30,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Electronic check,74.75,2111.3,No,3033,No,0,NULL,38.61,5,No,No,Yes,0.0,0,1158.3,3269.6000000000004,4,Stayed,NULL,NULL
Hermosa Beach,33.86532,-118.396336,Female,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit card (automatic),25.9,1216.6,No,5741,Yes,4,Offer B,22.49,0,No,No,No,0.0,0,1012.05,2228.65,4,Stayed,NULL,NULL
Lawndale,33.88856,-118.351813,Female,Yes,Yes,11,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Electronic check,50.55,565.35,No,3443,Yes,1,NULL,0.0,41,No,Yes,Yes,0.0,0,0.0,565.35,3,Stayed,NULL,NULL
Malibu,34.037037,-118.705803,Female,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),103.8,4327.5,No,4005,No,0,Offer B,40.15,28,Yes,Yes,No,0.0,110,1686.3,6123.8,4,Stayed,NULL,NULL
Malibu,34.074572,-118.831181,Female,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),20.15,973.35,No,5422,Yes,10,NULL,2.82,0,No,No,No,0.0,0,138.17999999999998,1111.53,5,Stayed,NULL,NULL
Manhattan Beach,33.889632,-118.39737,Male,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Credit card (automatic),99.3,918.75,No,3540,No,0,Offer E,4.81,69,No,Yes,Yes,0.0,0,43.29,962.04,3,Stayed,NULL,NULL
Maywood,33.988572,-118.186565,Female,Yes,No,35,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Bank transfer (automatic),62.15,2215.45,No,5255,Yes,1,Offer C,24.53,30,No,No,Yes,0.0,0,858.5500000000001,3074.0,4,Stayed,NULL,NULL
Pacific Palisades,34.079449,-118.548306,Female,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),20.65,1057.0,No,4124,Yes,10,NULL,37.96,0,No,No,No,0.0,0,1822.08,2879.08,5,Stayed,NULL,NULL
Palos Verdes Peninsula,33.788208,-118.404955,Female,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,19.95,927.1,No,5480,Yes,1,NULL,30.47,0,No,No,No,0.0,0,1401.62,2328.72,5,Stayed,NULL,NULL
Rancho Palos Verdes,33.753146,-118.367459,Male,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Mailed check,33.75,1009.25,No,3664,Yes,4,Offer C,0.0,22,No,No,Yes,0.0,0,0.0,1009.25,3,Stayed,NULL,NULL
Redondo Beach,33.830453,-118.384565,Male,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Bank transfer (automatic),82.05,2570.2,No,5036,Yes,5,Offer C,6.19,21,No,No,No,0.0,120,185.7,2875.9,3,Stayed,NULL,NULL
Redondo Beach,33.873395,-118.37019,Male,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Electronic check,74.7,74.7,No,4182,No,0,NULL,27.65,2,Yes,No,Yes,0.0,0,27.65,102.35,5,Joined,NULL,NULL
South Gate,33.944624,-118.192615,Male,Yes,No,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Mailed check,84.0,5714.25,No,5825,No,0,Offer A,6.22,26,Yes,Yes,Yes,0.0,0,410.52,6124.77,4,Stayed,NULL,NULL
Topanga,34.115192,-118.61017,Female,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Credit card (automatic),111.05,7107.0,No,5261,No,0,NULL,41.78,14,No,Yes,Yes,0.0,0,2715.7000000000003,9822.7,4,Stayed,NULL,NULL
Venice,33.991782,-118.479229,Male,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Bank transfer (automatic),100.9,7459.05,No,5781,No,0,Offer A,24.53,12,No,Yes,Yes,0.0,0,1766.16,9225.21,3,Stayed,NULL,NULL
Playa Del Rey,33.947305,-118.439841,Male,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Credit card (automatic),66.85,4748.7,No,4117,Yes,1,Offer A,4.85,26,Yes,No,Yes,0.0,0,344.35,5093.05,4,Stayed,NULL,NULL
Inglewood,33.975332,-118.355252,Male,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),21.0,1107.2,No,4158,No,0,NULL,28.3,0,No,No,No,0.0,0,1471.6,2578.8,4,Stayed,NULL,NULL
Inglewood,33.936827,-118.359824,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.2,20.2,No,2710,No,0,Offer E,41.1,0,No,No,No,0.0,0,41.1,61.3,3,Joined,NULL,NULL
Inglewood,33.958134,-118.330905,Female,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic check,19.45,19.45,No,5612,Yes,1,Offer E,16.44,0,No,No,No,0.0,0,16.44,35.89,3,Joined,NULL,NULL
Santa Monica,34.015481,-118.493231,Male,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Bank transfer (automatic),95.0,3605.6,No,4741,No,0,Offer C,3.95,21,Yes,No,Yes,0.0,0,150.1,3755.7,5,Stayed,NULL,NULL
